Day,Group,Food Name,Amount,Energy (kcal),Alcohol (g),Caffeine (mg),Oxalate (mg),Phytate (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (Âµg),Folate (Âµg),Vitamin A (Âµg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (Âµg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (Âµg),Sodium (mg),Zinc (mg),Net Carbs (g),Carbs (g),Fiber (g),Insoluble Fiber (g),Soluble Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),ALA (g),DHA (g),EPA (g),Omega-6 (g),AA (g),LA (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Category
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-22,"Uncategorized","Malibu, Caribbean Rum with Coconut Liqueur, Original","8.00 x 2.5 fl oz (74ml)",1120.00,100.80,,,,383.47,,,,,,,,,,,,,,,,,,,,,,,107.20,107.20,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,"Beverages"
2026-04-22,"Breakfast","Dunkin' Donuts, Boston Kreme Donut","2.00 donut",540.00,,,,,,,,,,,,,,,80.00,,,66.00,,4.00,,,,162.00,,640.00,,76.00,78.00,2.00,,,,36.00,34.00,22.00,0.00,,,9.00,0.00,,,,,,,,,,,,,,,10.00,,,,,"Sweets"
2026-04-22,"Breakfast","Premier Protein Shake, Chocolate Peanut Butter","1.50 carton - each 11 fl oz",241.35,0.00,10.35,44.07,85.54,449.09,0.90,0.98,0.13,2.25,1.27,1.80,303.33,345.00,34.50,360.10,5.70,45.00,975.00,0.45,3.75,157.50,0.90,930.00,630.00,21.00,570.01,4.20,2.72,7.30,4.59,2.17,2.42,0.56,1.85,0.00,4.33,1.53,3.08,0.16,0.95,0.01,0.01,0.01,0.00,0.00,0.03,0.00,0.03,0.68,0.91,2.33,4.37,3.68,0.93,1.69,45.06,2.19,0.84,1.47,2.38,"Supplements"
2026-04-22,"Lunch","Lay's, Potato Chips, Honey Barbecue","3.00 x 17.0 chips",450.00,,,,,,,,,,,,,,16.20,0.00,,,30.00,,1.80,,,,1020.00,,360.00,,45.00,48.00,3.00,,,,6.00,6.00,27.00,0.00,,,3.00,0.00,,,,,,,,,,,,,,,6.00,,,,,"Snacks"
2026-04-22,"Lunch","Chicken pasta Alfredo","1.00 plate",710.54,0.00,0.00,3.45,22.99,283.19,1.02,0.76,27.04,3.64,2.08,0.48,58.00,136.02,73.02,19.60,2.75,5.58,213.99,0.13,3.57,76.84,0.19,520.03,1175.29,52.18,262.33,1.78,59.92,64.65,4.58,0.96,0.77,0.00,8.06,0.00,18.56,191.38,4.91,1.51,5.92,0.02,0.11,0.04,0.01,0.01,1.22,0.03,0.72,0.55,1.92,2.53,4.26,4.96,1.33,2.10,68.40,2.33,0.66,1.85,2.68,""
2026-04-22,"Dinner","Custom Food, Asian Sesame Chicken Salad ()","0.50 bowl",240.00,,,,,,,,,,,,,,,,,,,,,,,,,,425.00,,8.50,11.00,2.50,,,,,,12.50,,,,,,,,,,,,,,,,,,,,20.00,,,,,"Meals, Entrees, and Sidedishes"
2026-04-22,"Snacks","Miller, Lite, Pilsner","1.00 x 12.0 fl oz (355ml)",96.00,11.93,,,,339.25,,,,,,,,,,,,,,,,,,,,,,,3.20,3.20,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.50,,,,,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-23,"Breakfast","Premier Protein Shake, Chocolate Peanut Butter","1.00 carton - each 11 fl oz",160.90,0.00,6.90,29.38,57.03,299.39,0.60,0.65,0.09,1.50,0.85,1.20,202.22,230.00,23.00,240.06,3.80,30.00,650.00,0.30,2.50,105.00,0.60,620.00,420.00,14.00,380.00,2.80,1.81,4.87,3.06,1.45,1.61,0.38,1.23,0.00,2.89,1.02,2.05,0.11,0.63,0.01,0.01,0.01,0.00,0.00,0.02,0.00,0.02,0.45,0.60,1.55,2.92,2.45,0.62,1.13,30.04,1.46,0.56,0.98,1.59,"Supplements"
2026-04-23,"Lunch","Chicken Fried Rice","1.00 Fried Rice Meal",609.04,0.00,0.00,14.23,149.75,288.86,0.68,0.55,23.46,4.21,2.07,0.43,344.43,136.82,94.25,2.20,3.90,51.98,77.21,0.31,4.87,102.19,1.11,586.05,1138.19,58.50,661.99,2.66,64.37,68.99,4.46,2.66,0.75,54.94,5.39,0.29,12.03,151.61,4.52,1.69,2.92,0.08,0.16,0.13,0.01,0.01,1.33,0.02,1.11,0.61,1.87,2.53,4.31,4.68,1.33,2.22,53.83,2.31,0.67,1.86,2.77,""
2026-04-23,"Lunch","Doritos, Tortilla Chips, Spicy Sweet Chili","1.00 package",260.00,,,,,,,,,,,,,60.00,0.00,0.00,,,50.00,,0.50,,,,80.00,,490.00,,29.00,31.00,2.00,,,,2.00,1.00,13.00,0.00,,,2.00,0.00,,,,,,,,,,,,,,,3.00,,,,,"Snacks"
2026-04-23,"Dinner","Buffalo Wild Wings, Boneless Wings, 10 Count","1.30 x 10.0 wings",793.00,,,,,,,,,,,,,,,,,,,,,,,,,,2717.00,,42.90,44.20,1.30,,,,1.30,,40.30,182.00,,,15.60,2.60,,,,,,,,,,,,,,,62.40,,,,,"Poultry Products"
2026-04-23,"Dinner","McDonald's, McChicken Sandwich","1.00 each",406.68,0.00,0.00,20.71,78.94,68.24,0.36,0.21,4.84,0.68,0.18,0.21,79.63,26.75,1.24,2.30,1.87,35.74,86.44,0.12,2.31,25.26,0.41,130.06,319.73,24.96,559.78,1.16,36.37,38.01,1.63,1.12,0.52,29.78,4.30,3.62,21.31,29.02,5.93,10.72,3.42,0.13,1.22,1.20,0.01,0.00,9.45,0.04,9.39,0.23,0.38,0.65,1.03,0.82,0.33,0.62,14.69,0.52,0.17,0.45,0.66,"Fast Foods"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-24,"Uncategorized","Bud Light","1.00 x 16.0 oz (473ml)",146.56,15.89,,,,449.35,,,,,,,,,,,,,14.19,0.01,,33.11,0.03,52.03,122.98,,14.19,,8.79,8.79,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,1.20,,,,,"Beverages"
2026-04-24,"Uncategorized","Kirkland Signature, American Vodka, Distilled Six Times","9.00 oz",589.39,81.65,,,,169.93,0.01,0.02,,,,,,,,,,,,0.03,0.03,,,12.76,2.55,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beverages"
2026-04-24,"Breakfast","Premier Protein Shake, Chocolate Peanut Butter","1.00 carton - each 11 fl oz",160.90,0.00,6.90,29.38,57.03,299.39,0.60,0.65,0.09,1.50,0.85,1.20,202.22,230.00,23.00,240.06,3.80,30.00,650.00,0.30,2.50,105.00,0.60,620.00,420.00,14.00,380.00,2.80,1.81,4.87,3.06,1.45,1.61,0.38,1.23,0.00,2.89,1.02,2.05,0.11,0.63,0.01,0.01,0.01,0.00,0.00,0.02,0.00,0.02,0.45,0.60,1.55,2.92,2.45,0.62,1.13,30.04,1.46,0.56,0.98,1.59,"Supplements"
2026-04-24,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-04-24,"Lunch","Chicken pasta Alfredo","1.00 plate",710.54,0.00,0.00,3.45,22.99,283.19,1.02,0.76,27.04,3.64,2.08,0.48,58.00,136.02,73.02,19.60,2.75,5.58,213.99,0.13,3.57,76.84,0.19,520.03,1175.29,52.18,262.33,1.78,59.92,64.65,4.58,0.96,0.77,0.00,8.06,0.00,18.56,191.38,4.91,1.51,5.92,0.02,0.11,0.04,0.01,0.01,1.22,0.03,0.72,0.55,1.92,2.53,4.26,4.96,1.33,2.10,68.40,2.33,0.66,1.85,2.68,""
2026-04-24,"Lunch","Doritos, Tortilla Chips, Spicy Sweet Chili","1.00 package",260.00,,,,,,,,,,,,,60.00,0.00,0.00,,,50.00,,0.50,,,,80.00,,490.00,,29.00,31.00,2.00,,,,2.00,1.00,13.00,0.00,,,2.00,0.00,,,,,,,,,,,,,,,3.00,,,,,"Snacks"
2026-04-24,"Dinner","Halos, California Mandarins","2.00 Mandarin",94.00,,,,,149.90,0.10,0.06,0.66,0.38,0.14,,28.16,360.00,46.80,,0.35,,50.00,0.07,0.25,21.12,0.07,35.20,292.16,0.18,4.00,0.12,20.80,24.00,3.20,,,1.69,18.60,,0.55,0.00,0.11,0.11,0.07,,0.03,,,,0.08,,,0.00,0.02,0.03,0.05,0.06,0.00,0.03,1.43,0.03,0.00,0.03,0.04,"Fruits and Fruit Juices"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-25,"Breakfast","Publix, Large Grade A Eggs","3.00 egg",210.00,,,,,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,223.50,,120.00,1.55,0.45,84.00,0.02,3.00,15.00,0.04,258.00,207.00,46.20,210.00,1.58,1.68,1.68,0.00,,,,1.68,0.00,15.00,555.00,6.12,2.12,4.50,0.00,0.12,,0.06,0.01,1.78,,,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.00,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2026-04-25,"Lunch","Subway, Oven Roasted Chicken Sandwich with Veggies, without Mayo","2.00 each - 6"" sub",670.76,0.00,0.00,185.23,100.56,337.58,0.72,0.58,18.85,2.26,0.82,0.61,191.82,163.94,31.04,70.27,1.78,98.96,452.94,0.36,6.52,115.15,1.71,544.72,811.38,65.56,1667.31,3.38,69.76,77.87,7.90,5.19,2.73,51.66,14.75,9.37,19.22,91.70,5.22,4.02,6.20,0.38,0.55,0.48,0.03,0.02,3.27,0.07,3.20,0.55,1.11,1.91,2.91,2.81,0.95,1.65,46.25,1.54,0.48,1.29,1.95,"Fast Foods"
2026-04-25,"Lunch","Doritos, Tortilla Chips, Cool Ranch","0.50 bag - single serving - each 1 oz",75.06,0.00,0.00,4.70,110.45,1.28,0.05,0.02,0.43,0.05,0.07,0.00,2.27,1.68,0.00,0.03,1.30,0.96,10.32,0.04,0.32,14.96,0.06,20.24,33.82,2.50,89.88,0.27,8.11,8.97,0.86,0.76,0.10,8.02,0.09,0.00,4.05,0.12,1.92,1.39,0.44,0.01,0.11,0.11,0.00,0.00,1.29,0.00,1.29,0.02,0.03,0.04,0.14,0.03,0.02,0.06,1.14,0.04,0.01,0.05,0.06,"Snacks"
2026-04-25,"Dinner","Chicken pasta Alfredo","1.00 plate",710.54,0.00,0.00,3.45,22.99,283.19,1.02,0.76,27.04,3.64,2.08,0.48,58.00,136.02,73.02,19.60,2.75,5.58,213.99,0.13,3.57,76.84,0.19,520.03,1175.29,52.18,262.33,1.78,59.92,64.65,4.58,0.96,0.77,0.00,8.06,0.00,18.56,191.38,4.91,1.51,5.92,0.02,0.11,0.04,0.01,0.01,1.22,0.03,0.72,0.55,1.92,2.53,4.26,4.96,1.33,2.10,68.40,2.33,0.66,1.85,2.68,""
2026-04-26,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
